ID,MSSUBCLASS,MSZONING,LOTFRONTAGE,LOTAREA,STREET,ALLEY,LOTSHAPE,LANDCONTOUR,UTILITIES,LOTCONFIG,LANDSLOPE,NEIGHBORHOOD,CONDITION1,CONDITION2,BLDGTYPE,HOUSESTYLE,OVERALLQUAL,OVERALLCOND,YEARBUILT,YEARREMODADD,ROOFSTYLE,ROOFMATL,EXTERIOR1ST,EXTERIOR2ND,MASVNRTYPE,MASVNRAREA,EXTERQUAL,EXTERCOND,FOUNDATION,BSMTQUAL,BSMTCOND,BSMTEXPOSURE,BSMTFINTYPE1,BSMTFINSF1,BSMTFINTYPE2,BSMTFINSF2,BSMTUNFSF,TOTALBSMTSF,HEATING,HEATINGQC,CENTRALAIR,ELECTRICAL,1STFLRSF,2NDFLRSF,LOWQUALFINSF,GRLIVAREA,BSMTFULLBATH,BSMTHALFBATH,FULLBATH,HALFBATH,BEDROOMABVGR,KITCHENABVGR,KITCHENQUAL,TOTRMSABVGRD,FUNCTIONAL,FIREPLACES,FIREPLACEQU,GARAGETYPE,GARAGEFINISH,GARAGECARS,GARAGEAREA,GARAGEQUAL,GARAGECOND,PAVEDDRIVE,WOODDECKSF,OPENPORCHSF,ENCLOSEDPORCH,3SSNPORCH,SCREENPORCH,FENCE,MISCFEATURE,MISCVAL,MOSOLD,YRSOLD,SALETYPE,SALECONDITION,SALEPRICE,HASGARAGE,HASPOOL
1172,20,RL,76.0,9120.0,PAVE,SHED,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,6,6,1958,1958,HIP,COMPSHG,METALSD,METALSD,None,0.0,TA,TA,CBLOCK,TA,TA,TA,ALQ,662.0,TA,0.0,599.0,1261.0,GASA,EX,Y,SBRKR,1261.0,0.0,0.0,1261.0,1,0,1,0,3,1,TA,6,TYP,1,TA,ATTCHD,ATTCHD,2,433.0,ATTCHD,ATTCHD,Y,0.0,0.0,0.0,0.0,288.0,SHED,SHED,1400,11,2008,WD,NORMAL,163000,True,False
1173,160,FV,35.0,4017.0,PAVE,NA,IR1,LVL,ALLPUB,INSIDE,GTL,SOMERST,NORM,NORM,TWNHSE,2STORY,7,5,2006,2007,GABLE,COMPSHG,METALSD,METALSD,None,0.0,GD,TA,PCONC,GD,TA,GD,UNF,0.0,TA,0.0,625.0,625.0,GASA,EX,Y,SBRKR,625.0,625.0,0.0,1250.0,0,0,2,1,2,1,GD,5,TYP,0,NA,DETCHD,DETCHD,2,625.0,DETCHD,DETCHD,Y,0.0,54.0,0.0,0.0,0.0,NA,NA,0,3,2008,WD,NORMAL,171900,True,False
1174,50,RL,138.0,18030.0,PAVE,NA,IR1,BNK,ALLPUB,INSIDE,GTL,CLEARCR,NORM,NORM,1FAM,1.5FIN,5,6,1946,1994,GABLE,COMPSHG,METALSD,METALSD,None,0.0,TA,TA,CBLOCK,TA,TA,TA,REC,152.0,TA,469.0,977.0,1598.0,GASA,TA,Y,SBRKR,1636.0,971.0,479.0,3086.0,0,0,3,0,3,1,EX,12,MAJ1,1,GD,NA,NA,0,0.0,NA,NA,Y,122.0,0.0,0.0,0.0,0.0,NA,NA,0,3,2007,WD,NORMAL,200500,False,False
1175,70,RL,80.0,16560.0,PAVE,NA,IR1,LVL,ALLPUB,INSIDE,GTL,CRAWFOR,NORM,NORM,1FAM,2STORY,6,8,1932,1950,GABLE,COMPSHG,WD SDNG,WD SDNG,None,0.0,TA,TA,BRKTIL,GD,TA,GD,REC,503.0,TA,0.0,449.0,952.0,GASA,TA,Y,SBRKR,1170.0,1175.0,0.0,2345.0,0,0,2,1,4,1,TA,9,TYP,1,GD,DETCHD,DETCHD,2,360.0,DETCHD,DETCHD,Y,0.0,0.0,0.0,0.0,0.0,NA,NA,0,7,2006,WD,NORMAL,239000,True,False
1176,50,RL,85.0,10678.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,NORIDGE,NORM,NORM,1FAM,1.5FIN,8,5,1992,2000,HIP,COMPSHG,HDBOARD,HDBOARD,BRKFACE,337.0,GD,TA,PCONC,GD,TA,GD,GLQ,700.0,TA,0.0,983.0,1683.0,GASA,EX,Y,SBRKR,2129.0,743.0,0.0,2872.0,0,0,2,1,4,1,GD,9,TYP,1,TA,ATTCHD,ATTCHD,2,541.0,ATTCHD,ATTCHD,Y,0.0,33.0,0.0,0.0,0.0,NA,NA,0,4,2007,WD,NORMAL,285000,True,False
1177,20,RL,37.0,6951.0,PAVE,NA,IR1,LVL,ALLPUB,CULDSAC,GTL,MITCHEL,NORM,NORM,1FAM,1STORY,5,5,1984,1985,GABLE,COMPSHG,HDBOARD,PLYWOOD,None,0.0,TA,TA,CBLOCK,TA,TA,TA,ALQ,658.0,TA,0.0,218.0,876.0,GASA,TA,Y,SBRKR,923.0,0.0,0.0,923.0,1,0,1,0,3,1,TA,5,TYP,0,NA,ATTCHD,ATTCHD,1,264.0,ATTCHD,ATTCHD,Y,362.0,0.0,0.0,0.0,0.0,NA,NA,0,10,2008,WD,NORMAL,119500,True,False
1178,50,RM,0.0,3950.0,PAVE,NA,REG,BNK,ALLPUB,INSIDE,GTL,OLDTOWN,ARTERY,NORM,1FAM,1.5FIN,6,8,1926,2004,GABLE,COMPSHG,METALSD,METALSD,None,0.0,TA,TA,CBLOCK,TA,TA,TA,REC,468.0,TA,0.0,350.0,818.0,GASA,TA,Y,SBRKR,818.0,406.0,0.0,1224.0,0,0,1,0,3,1,TA,5,TYP,0,NA,DETCHD,DETCHD,1,210.0,DETCHD,DETCHD,N,0.0,0.0,116.0,0.0,0.0,NA,NA,0,12,2009,WD,NORMAL,115000,True,False
1179,50,RL,54.0,7681.0,PAVE,NA,IR1,LVL,ALLPUB,FR2,GTL,CRAWFOR,NORM,NORM,1FAM,1.5FIN,5,6,1921,1950,GABLE,COMPSHG,WD SDNG,WD SDNG,None,0.0,TA,TA,BRKTIL,TA,TA,TA,UNF,0.0,TA,0.0,731.0,731.0,GASA,EX,Y,SBRKR,820.0,523.0,0.0,1343.0,0,0,1,1,3,1,TA,7,TYP,1,GD,DETCHD,DETCHD,1,186.0,DETCHD,DETCHD,Y,192.0,0.0,102.0,0.0,0.0,NA,NA,0,7,2009,WD,NORMAL,154900,True,False
1180,20,RL,77.0,8335.0,PAVE,NA,REG,LVL,ALLPUB,CORNER,GTL,EDWARDS,NORM,NORM,1FAM,1STORY,5,5,1954,1954,GABLE,COMPSHG,WD SDNG,WD SDNG,None,0.0,TA,TA,SLAB,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,GASA,GD,Y,SBRKR,1124.0,0.0,0.0,1124.0,0,0,1,0,3,1,TA,5,MIN2,1,GD,NA,NA,0,0.0,NA,NA,N,0.0,36.0,190.0,0.0,0.0,NA,NA,0,4,2006,WD,NORMAL,93000,False,False
1181,60,RL,0.0,11170.0,PAVE,NA,IR2,LVL,ALLPUB,CORNER,GTL,TIMBER,NORM,NORM,1FAM,2STORY,7,5,1990,1991,GABLE,COMPSHG,METALSD,METALSD,None,0.0,TA,TA,WOOD,GD,TA,GD,LWQ,1216.0,TA,0.0,0.0,1216.0,GASA,EX,Y,SBRKR,1298.0,1216.0,0.0,2514.0,0,0,2,1,4,1,TA,8,TYP,0,NA,ATTCHD,ATTCHD,2,693.0,ATTCHD,ATTCHD,Y,0.0,0.0,0.0,0.0,0.0,NA,NA,0,4,2006,WD,NORMAL,250000,True,False
1182,120,RM,64.0,5587.0,PAVE,NA,IR1,HLS,ALLPUB,INSIDE,MOD,CRAWFOR,NORM,NORM,TWNHSE,1STORY,8,5,2008,2008,HIP,COMPSHG,CEMNTBD,CMENTBD,STONE,186.0,EX,TA,PCONC,EX,TA,EX,GLQ,1480.0,TA,0.0,120.0,1600.0,GASA,EX,Y,SBRKR,1652.0,0.0,0.0,1652.0,1,1,2,0,2,1,GD,5,TYP,1,GD,ATTCHD,ATTCHD,2,482.0,ATTCHD,ATTCHD,Y,162.0,53.0,0.0,153.0,0.0,NA,NA,0,11,2008,NEW,PARTIAL,392500,True,False
1183,60,RL,160.0,15623.0,PAVE,NA,IR1,LVL,ALLPUB,CORNER,GTL,NORIDGE,NORM,NORM,1FAM,2STORY,10,5,1996,1996,HIP,COMPSHG,WD SDNG,IMSTUCC,None,0.0,GD,TA,PCONC,EX,TA,EX,GLQ,2096.0,TA,0.0,300.0,2396.0,GASA,EX,Y,SBRKR,2411.0,2065.0,0.0,4476.0,1,0,3,1,4,1,EX,10,TYP,2,TA,ATTCHD,ATTCHD,3,813.0,ATTCHD,ATTCHD,Y,171.0,78.0,0.0,0.0,0.0,NA,NA,0,7,2007,WD,ABNORML,745000,True,True
1184,30,RL,60.0,10800.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,OLDTOWN,NORM,NORM,1FAM,1STORY,5,6,1920,1950,HIP,COMPSHG,STUCCO,STUCCO,None,0.0,TA,TA,BRKTIL,TA,TA,TA,REC,821.0,TA,0.0,299.0,1120.0,GASA,EX,Y,SBRKR,1130.0,0.0,0.0,1130.0,1,0,1,0,2,1,TA,5,TYP,1,GD,DETCHD,DETCHD,2,720.0,DETCHD,DETCHD,Y,229.0,0.0,0.0,0.0,0.0,NA,NA,0,6,2006,WD,NORMAL,120000,True,False
1185,20,RL,50.0,35133.0,GRVL,NA,REG,LVL,ALLPUB,INSIDE,MOD,TIMBER,NORM,NORM,1FAM,1STORY,5,4,1963,1963,HIP,COMPSHG,METALSD,METALSD,BRKFACE,226.0,TA,TA,CBLOCK,TA,TA,TA,REC,1159.0,TA,0.0,413.0,1572.0,GASA,GD,Y,SBRKR,1572.0,0.0,0.0,1572.0,1,0,1,1,3,1,TA,5,TYP,2,TA,2TYPES,2TYPES,3,995.0,2TYPES,2TYPES,Y,0.0,263.0,0.0,0.0,263.0,NA,NA,0,5,2007,WD,NORMAL,186700,True,False
1186,50,RL,60.0,9738.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,EDWARDS,NORM,NORM,1FAM,1.5FIN,5,7,1924,1950,GABLE,COMPSHG,ASBSHNG,ASBSHNG,None,0.0,TA,GD,BRKTIL,TA,TA,TA,BLQ,392.0,TA,0.0,392.0,784.0,GASA,GD,Y,SBRKR,949.0,272.0,0.0,1221.0,1,0,1,0,4,1,TA,7,TYP,0,NA,ATTCHD,ATTCHD,1,392.0,ATTCHD,ATTCHD,Y,0.0,0.0,236.0,0.0,0.0,NA,NA,0,3,2006,WD,NORMAL,104900,True,False
1187,190,RL,107.0,10615.0,PAVE,NA,IR1,BNK,ALLPUB,CORNER,MOD,OLDTOWN,ARTERY,ARTERY,2FMCON,2STORY,3,5,1900,1970,GABLE,COMPSHG,HDBOARD,HDBOARD,None,0.0,TA,TA,CBLOCK,FA,TA,FA,BLQ,440.0,TA,0.0,538.0,978.0,GASA,TA,Y,SBRKR,1014.0,685.0,0.0,1699.0,1,0,2,0,3,2,TA,7,TYP,0,NA,CARPORT,CARPORT,2,420.0,CARPORT,CARPORT,Y,0.0,74.0,0.0,0.0,0.0,NA,NA,0,8,2009,WD,ABNORML,95000,True,False
1188,20,RL,89.0,12461.0,PAVE,NA,REG,LVL,ALLPUB,CORNER,GTL,NORIDGE,NORM,NORM,1FAM,1STORY,8,5,1994,1995,GABLE,COMPSHG,IMSTUCC,IMSTUCC,None,0.0,GD,TA,PCONC,GD,TA,GD,GLQ,1456.0,TA,0.0,168.0,1624.0,GASA,EX,Y,SBRKR,1624.0,0.0,0.0,1624.0,1,0,2,0,2,1,GD,5,TYP,1,FA,ATTCHD,ATTCHD,3,757.0,ATTCHD,ATTCHD,Y,0.0,114.0,192.0,0.0,0.0,NA,NA,0,7,2006,WD,NORMAL,262000,True,False
1189,60,RL,68.0,8935.0,PAVE,NA,IR1,LVL,ALLPUB,INSIDE,GTL,COLLGCR,NORM,NORM,1FAM,2STORY,7,5,2002,2002,GABLE,COMPSHG,VINYLSD,VINYLSD,BRKFACE,95.0,GD,TA,PCONC,GD,TA,GD,UNF,0.0,TA,0.0,831.0,831.0,GASA,EX,Y,SBRKR,831.0,829.0,0.0,1660.0,0,0,2,1,3,1,GD,7,TYP,0,NA,ATTCHD,ATTCHD,2,493.0,ATTCHD,ATTCHD,Y,144.0,68.0,0.0,0.0,0.0,NA,NA,0,7,2009,WD,NORMAL,195000,True,False
1190,60,RL,60.0,7500.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,GILBERT,NORM,NORM,1FAM,2STORY,7,5,1999,1999,GABLE,COMPSHG,VINYLSD,VINYLSD,None,0.0,TA,TA,PCONC,TA,TA,TA,UNF,0.0,TA,0.0,994.0,994.0,GASA,GD,Y,SBRKR,1028.0,776.0,0.0,1804.0,0,0,2,1,3,1,GD,7,TYP,1,TA,ATTCHD,ATTCHD,2,442.0,ATTCHD,ATTCHD,Y,140.0,60.0,0.0,0.0,0.0,NA,NA,0,6,2010,WD,NORMAL,189000,True,False
1191,190,RL,0.0,32463.0,PAVE,NA,REG,LOW,ALLPUB,INSIDE,MOD,MITCHEL,NORM,NORM,2FMCON,1STORY,4,4,1961,1975,GABLE,COMPSHG,METALSD,METALSD,STONE,149.0,TA,GD,CBLOCK,TA,TA,TA,BLQ,1159.0,TA,0.0,90.0,1249.0,GASA,EX,Y,SBRKR,1622.0,0.0,0.0,1622.0,1,0,1,0,3,1,TA,7,TYP,1,TA,2TYPES,2TYPES,4,1356.0,2TYPES,2TYPES,Y,439.0,0.0,0.0,0.0,0.0,NA,NA,0,3,2007,WD,NORMAL,168000,True,False
1192,160,FV,24.0,2645.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,SOMERST,NORM,NORM,TWNHS,2STORY,8,5,1999,2000,GABLE,COMPSHG,METALSD,METALSD,BRKFACE,456.0,GD,TA,PCONC,GD,TA,GD,UNF,0.0,TA,0.0,776.0,776.0,GASA,EX,Y,SBRKR,764.0,677.0,0.0,1441.0,0,0,2,1,2,1,GD,5,TYP,0,NA,DETCHD,DETCHD,2,492.0,DETCHD,DETCHD,Y,206.0,0.0,0.0,0.0,0.0,NA,NA,0,11,2007,WD,NORMAL,174000,True,False
1193,50,RM,60.0,9600.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,OLDTOWN,NORM,NORM,1FAM,1.5FIN,5,8,1925,1994,GAMBREL,COMPSHG,VINYLSD,VINYLSD,None,0.0,TA,TA,PCONC,TA,TA,TA,UNF,0.0,TA,0.0,702.0,702.0,GASA,GD,Y,SBRKR,842.0,630.0,0.0,1472.0,0,0,1,0,3,1,GD,6,TYP,0,NA,DETCHD,DETCHD,1,250.0,DETCHD,DETCHD,P,0.0,0.0,84.0,0.0,0.0,NA,NA,0,7,2007,WD,NORMAL,125000,True,False
1194,120,RM,0.0,4500.0,PAVE,NA,REG,LVL,ALLPUB,FR2,GTL,MITCHEL,NORM,NORM,TWNHSE,1STORY,6,5,1999,1999,HIP,COMPSHG,VINYLSD,VINYLSD,BRKFACE,425.0,TA,TA,PCONC,EX,TA,EX,GLQ,883.0,TA,0.0,341.0,1224.0,GASA,EX,Y,SBRKR,1224.0,0.0,0.0,1224.0,1,0,2,0,2,1,TA,5,TYP,0,NA,ATTCHD,ATTCHD,2,402.0,ATTCHD,ATTCHD,Y,0.0,304.0,0.0,0.0,0.0,NA,NA,0,6,2009,WD,NORMAL,165000,True,False
1195,60,RL,80.0,9364.0,PAVE,NA,REG,LVL,ALLPUB,CORNER,GTL,SAWYER,NORM,NORM,1FAM,2STORY,6,7,1969,1969,GABLE,COMPSHG,HDBOARD,HDBOARD,STONE,143.0,TA,TA,CBLOCK,TA,TA,TA,ALQ,371.0,TA,0.0,292.0,663.0,GASA,TA,Y,SBRKR,663.0,689.0,0.0,1352.0,0,0,1,1,4,1,TA,7,TYP,0,NA,ATTCHD,ATTCHD,1,299.0,ATTCHD,ATTCHD,Y,379.0,36.0,0.0,0.0,0.0,NA,NA,0,3,2010,WD,NORMAL,158000,True,False
1196,60,RL,51.0,8029.0,PAVE,NA,IR1,LVL,ALLPUB,INSIDE,GTL,GILBERT,NORM,NORM,1FAM,2STORY,6,5,2005,2005,GABLE,COMPSHG,VINYLSD,VINYLSD,None,0.0,TA,TA,PCONC,GD,TA,GD,UNF,0.0,TA,0.0,728.0,728.0,GASA,EX,Y,SBRKR,728.0,728.0,0.0,1456.0,0,0,2,1,3,1,GD,8,TYP,0,NA,ATTCHD,ATTCHD,2,400.0,ATTCHD,ATTCHD,Y,100.0,24.0,0.0,0.0,0.0,NA,NA,0,7,2008,WD,NORMAL,176000,True,False
1197,60,RL,58.0,14054.0,PAVE,NA,IR1,LVL,ALLPUB,INSIDE,GTL,GILBERT,NORM,NORM,1FAM,2STORY,7,5,2006,2006,GABLE,COMPSHG,VINYLSD,VINYLSD,None,0.0,GD,TA,PCONC,GD,TA,GD,UNF,0.0,TA,0.0,879.0,879.0,GASA,EX,Y,SBRKR,879.0,984.0,0.0,1863.0,0,0,2,1,4,1,GD,9,TYP,1,GD,BUILTIN,BUILTIN,3,660.0,BUILTIN,BUILTIN,Y,100.0,17.0,0.0,0.0,0.0,NA,NA,0,11,2006,NEW,PARTIAL,219210,True,False
1198,75,RM,65.0,8850.0,PAVE,NA,IR1,BNK,ALLPUB,CORNER,GTL,OLDTOWN,NORM,NORM,1FAM,2.5UNF,7,6,1916,1950,GABLE,COMPSHG,METALSD,METALSD,None,0.0,TA,TA,BRKTIL,TA,TA,TA,UNF,0.0,TA,0.0,815.0,815.0,GASA,EX,Y,SBRKR,815.0,875.0,0.0,1690.0,0,0,1,0,3,1,TA,7,TYP,1,GD,DETCHD,DETCHD,1,225.0,DETCHD,DETCHD,Y,0.0,0.0,330.0,0.0,0.0,NA,NA,0,7,2006,CONLW,NORMAL,144000,True,False
1199,20,RL,70.0,9100.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,COLLGCR,NORM,NORM,1FAM,1STORY,7,5,2001,2001,GABLE,COMPSHG,VINYLSD,VINYLSD,None,0.0,GD,TA,PCONC,GD,TA,GD,UNF,0.0,TA,0.0,1212.0,1212.0,GASA,EX,Y,SBRKR,1212.0,0.0,0.0,1212.0,0,0,2,0,3,1,GD,6,TYP,0,NA,ATTCHD,ATTCHD,2,573.0,ATTCHD,ATTCHD,Y,356.0,0.0,0.0,0.0,0.0,NA,NA,0,6,2009,WD,NORMAL,178000,True,False
1200,20,RL,75.0,11235.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,SAWYER,NORM,NORM,1FAM,1STORY,4,5,1963,1979,GABLE,COMPSHG,HDBOARD,HDBOARD,BRKFACE,51.0,TA,TA,CBLOCK,TA,TA,TA,REC,547.0,TA,0.0,504.0,1051.0,GASA,GD,Y,SBRKR,1382.0,0.0,0.0,1382.0,0,0,1,1,3,1,TA,6,TYP,1,PO,ATTCHD,ATTCHD,2,459.0,ATTCHD,ATTCHD,Y,0.0,82.0,0.0,0.0,0.0,NA,NA,0,10,2006,WD,NORMAL,148000,True,False
1201,20,RL,71.0,9353.0,PAVE,SHED,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,4,5,1970,1970,GABLE,COMPSHG,METALSD,METALSD,None,0.0,TA,TA,CBLOCK,TA,TA,TA,UNF,0.0,TA,0.0,864.0,864.0,GASA,GD,Y,SBRKR,864.0,0.0,0.0,864.0,0,0,1,0,3,1,TA,5,TYP,0,NA,ATTCHD,ATTCHD,1,280.0,ATTCHD,ATTCHD,Y,0.0,0.0,0.0,0.0,0.0,SHED,SHED,0,7,2006,OTH,ABNORML,116050,True,False
1202,60,RL,80.0,10400.0,PAVE,NA,REG,LVL,ALLPUB,CORNER,GTL,COLLGCR,NORM,NORM,1FAM,2STORY,7,5,1998,1998,GABLE,COMPSHG,VINYLSD,VINYLSD,None,0.0,TA,TA,PCONC,GD,TA,GD,UNF,0.0,TA,0.0,866.0,866.0,GASA,EX,Y,SBRKR,866.0,913.0,0.0,1779.0,0,0,2,1,3,1,GD,6,TYP,0,NA,ATTCHD,ATTCHD,2,546.0,ATTCHD,ATTCHD,Y,198.0,36.0,0.0,0.0,0.0,NA,NA,0,3,2009,WD,NORMAL,197900,True,False
1203,50,RM,50.0,6000.0,PAVE,NA,REG,LVL,ALLPUB,CORNER,GTL,BRKSIDE,NORM,NORM,1FAM,1.5FIN,5,8,1925,1997,GABLE,COMPSHG,WD SDNG,WD SDNG,None,0.0,TA,TA,BRKTIL,TA,TA,TA,UNF,0.0,TA,0.0,884.0,884.0,GASA,EX,Y,SBRKR,884.0,464.0,0.0,1348.0,1,0,1,0,3,1,TA,5,TYP,1,FA,DETCHD,DETCHD,1,216.0,DETCHD,DETCHD,N,0.0,0.0,208.0,0.0,0.0,NA,NA,0,5,2009,WD,NORMAL,117000,True,False
1204,20,RL,75.0,9750.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,COLLGCR,NORM,NORM,1FAM,1STORY,7,5,2000,2001,GABLE,COMPSHG,VINYLSD,VINYLSD,BRKFACE,171.0,GD,TA,PCONC,GD,TA,GD,UNF,0.0,TA,0.0,1630.0,1630.0,GASA,EX,Y,SBRKR,1630.0,0.0,0.0,1630.0,0,0,2,0,3,1,GD,6,TYP,1,TA,ATTCHD,ATTCHD,2,451.0,ATTCHD,ATTCHD,Y,74.0,234.0,0.0,0.0,0.0,NA,NA,0,10,2009,WD,NORMAL,213000,True,False
1205,20,RL,78.0,10140.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,NWAMES,NORM,NORM,1FAM,1STORY,5,6,1975,1975,GABLE,COMPSHG,HDBOARD,HDBOARD,None,0.0,TA,TA,CBLOCK,GD,TA,GD,ALQ,788.0,TA,0.0,268.0,1056.0,GASA,EX,Y,SBRKR,1074.0,0.0,0.0,1074.0,1,0,1,1,3,1,TA,6,TYP,0,NA,ATTCHD,ATTCHD,2,495.0,ATTCHD,ATTCHD,Y,0.0,88.0,0.0,0.0,0.0,NA,NA,0,7,2006,WD,NORMAL,153500,True,False
1206,20,RL,90.0,14684.0,PAVE,NA,IR1,LVL,ALLPUB,CULDSAC,GTL,SAWYERW,NORM,NORM,1FAM,1STORY,7,7,1990,1991,HIP,COMPSHG,HDBOARD,HDBOARD,BRKFACE,234.0,GD,TA,CBLOCK,GD,TA,GD,ALQ,485.0,TA,177.0,1496.0,2158.0,GASA,GD,Y,SBRKR,2196.0,0.0,0.0,2196.0,0,0,2,0,3,1,GD,7,TYP,1,TA,ATTCHD,ATTCHD,3,701.0,ATTCHD,ATTCHD,Y,84.0,70.0,0.0,0.0,0.0,NA,NA,0,6,2009,WD,NORMAL,271900,True,False
1207,20,RH,0.0,8900.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,SAWYERW,NORM,NORM,1FAM,1STORY,4,4,1966,1966,GABLE,COMPSHG,HDBOARD,HDBOARD,None,0.0,TA,TA,CBLOCK,TA,TA,TA,REC,1056.0,TA,0.0,0.0,1056.0,GASA,TA,Y,SBRKR,1056.0,0.0,0.0,1056.0,1,0,1,0,2,1,TA,5,TYP,0,NA,DETCHD,DETCHD,1,384.0,DETCHD,DETCHD,Y,0.0,42.0,0.0,0.0,0.0,NA,NA,0,11,2006,WD,NORMAL,107000,True,False
1208,20,RL,70.0,9135.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,COLLGCR,NORM,NORM,1FAM,1STORY,6,5,2003,2003,GABLE,COMPSHG,VINYLSD,VINYLSD,BRKFACE,120.0,GD,TA,PCONC,GD,TA,GD,GLQ,340.0,TA,0.0,1342.0,1682.0,GASA,EX,Y,SBRKR,1700.0,0.0,0.0,1700.0,1,0,2,0,3,1,GD,7,TYP,0,NA,ATTCHD,ATTCHD,2,544.0,ATTCHD,ATTCHD,Y,192.0,23.0,0.0,0.0,0.0,NA,NA,0,5,2006,WD,NORMAL,200000,True,False
1209,20,RL,70.0,7763.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,NAMES,NORM,NORM,1FAM,1STORY,5,7,1962,1980,GABLE,COMPSHG,METALSD,METALSD,None,0.0,TA,GD,CBLOCK,TA,TA,TA,REC,504.0,TA,108.0,319.0,931.0,GASA,TA,Y,SBRKR,1283.0,0.0,0.0,1283.0,1,0,1,0,3,1,TA,6,TYP,0,NA,DETCHD,DETCHD,2,506.0,DETCHD,DETCHD,Y,0.0,0.0,0.0,0.0,0.0,NA,NA,0,10,2008,WD,NORMAL,140000,True,False
1210,20,RL,85.0,10182.0,PAVE,NA,IR1,LVL,ALLPUB,CULDSAC,GTL,SOMERST,RRNN,NORM,1FAM,1STORY,8,5,2006,2006,HIP,COMPSHG,VINYLSD,VINYLSD,STONE,420.0,GD,TA,PCONC,EX,TA,EX,GLQ,1220.0,TA,0.0,440.0,1660.0,GASA,EX,Y,SBRKR,1660.0,0.0,0.0,1660.0,1,0,2,0,3,1,GD,8,TYP,1,GD,ATTCHD,ATTCHD,2,500.0,ATTCHD,ATTCHD,Y,322.0,50.0,0.0,0.0,0.0,NA,NA,0,5,2006,NEW,PARTIAL,290000,True,False
1211,60,RL,70.0,11218.0,PAVE,SHED,REG,LVL,ALLPUB,INSIDE,GTL,SAWYERW,NORM,NORM,1FAM,2STORY,6,5,1992,1992,GABLE,COMPSHG,WD SDNG,WD SDNG,None,0.0,GD,TA,PCONC,GD,TA,GD,UNF,0.0,TA,0.0,1055.0,1055.0,GASA,EX,Y,SBRKR,1055.0,790.0,0.0,1845.0,0,0,2,1,3,1,GD,8,TYP,1,TA,ATTCHD,ATTCHD,2,462.0,ATTCHD,ATTCHD,Y,635.0,104.0,0.0,0.0,0.0,SHED,SHED,400,5,2010,WD,NORMAL,189000,True,False
1212,50,RL,152.0,12134.0,PAVE,NA,IR1,BNK,ALLPUB,INSIDE,MOD,GILBERT,NORM,NORM,1FAM,1.5FIN,8,7,1988,2005,GABLE,COMPSHG,WD SDNG,WD SDNG,None,0.0,GD,TA,WOOD,GD,TA,GD,GLQ,427.0,TA,0.0,132.0,559.0,GASA,GD,Y,SBRKR,1080.0,672.0,0.0,1752.0,0,0,2,0,4,1,TA,8,TYP,0,NA,BASMENT,BASMENT,2,492.0,BASMENT,BASMENT,Y,325.0,12.0,0.0,0.0,0.0,NA,NA,0,6,2010,WD,NORMAL,164000,True,False
1213,30,RL,50.0,9340.0,PAVE,NA,REG,LVL,ALLPUB,INSIDE,GTL,EDWARDS,NORM,NORM,1FAM,1STORY,4,6,1941,1950,HIP,COMPSHG,METALSD,METALSD,None,0.0,TA,TA,CBLOCK,TA,TA,TA,REC,344.0,TA,0.0,328.0,672.0,GASA,TA,Y,SBRKR,672.0,0.0,0.0,672.0,1,0,1,0,2,1,TA,4,TYP,0,NA,ATTCHD,ATTCHD,1,234.0,ATTCHD,ATTCHD,N,0.0,113.0,0.0,0.0,0.0,NA,NA,0,8,2009,WD,NORMAL,113000,True,False
1214,80,RL,0.0,10246.0,PAVE,NA,IR1,LVL,ALLPUB,CULDSAC,GTL,SAWYER,NORM,NORM,1FAM,SLVL,4,9,1965,2001,GABLE,COMPSHG,VINYLSD,VINYLSD,None,0.0,TA,GD,CBLOCK,TA,GD,TA,GLQ,648.0,GD,0.0,0.0,648.0,GASA,EX,Y,SBRKR,960.0,0.0,0.0,960.0,1,1,0,0,0,1,TA,3,TYP,0,NA,ATTCHD,ATTCHD,1,364.0,ATTCHD,ATTCHD,Y,88.0,0.0,0.0,0.0,0.0,NA,NA,0,5,2006,WD,NORMAL,145000,True,False
